"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","Name","minute"
"3159","Golden State Warriors","12/13/16",2016,2,4,34,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-58,247,"Draymond Green",32
"3160","Golden State Warriors","12/13/16",2016,1,8,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",238,0,"Draymond Green",16
"3161","Golden State Warriors","12/11/16",2016,3,8,46,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",238,21,"Draymond Green",40
"3162","Golden State Warriors","12/11/16",2016,2,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,252,"Draymond Green",32
"3163","Golden State Warriors","12/11/16",2016,2,8,3,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",9,257,"Draymond Green",28
"3164","Golden State Warriors","12/11/16",2016,2,4,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-201,144,"Draymond Green",32
"3165","Golden State Warriors","12/11/16",2016,3,3,14,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-137,218,"Draymond Green",45
"3166","Golden State Warriors","12/11/16",2016,1,11,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-150,203,"Draymond Green",13
"3167","Golden State Warriors","12/11/16",2016,3,8,5,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-65,239,"Draymond Green",40
"3168","Golden State Warriors","12/11/16",2016,2,6,10,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-16,247,"Draymond Green",30
"3169","Golden State Warriors","12/10/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-156,195,"Draymond Green",14
"3170","Golden State Warriors","12/10/16",2016,1,6,27,"shot_no","Jump Shot","2PT Field Goal",4,"Memphis Grizzlies",-4,43,"Draymond Green",18
"3171","Golden State Warriors","12/10/16",2016,3,11,13,"shot_no","Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",42,51,"Draymond Green",37
"3172","Golden State Warriors","12/8/16",2016,2,2,28,"shot_yes","Jump Shot","3PT Field Goal",26,"Utah Jazz",-228,131,"Draymond Green",34
"3173","Golden State Warriors","12/8/16",2016,2,6,40,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",148,195,"Draymond Green",30
"3174","Golden State Warriors","12/8/16",2016,2,4,33,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",166,193,"Draymond Green",32
"3175","Golden State Warriors","12/8/16",2016,1,11,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-194,159,"Draymond Green",13
"3176","Golden State Warriors","12/8/16",2016,1,5,32,"shot_yes","Jump Shot","3PT Field Goal",24,"Utah Jazz",-112,214,"Draymond Green",19
"3177","Golden State Warriors","12/8/16",2016,3,11,36,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",37,249,"Draymond Green",37
"3178","Golden State Warriors","12/7/16",2016,2,7,0,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",20,264,"Draymond Green",29
"3179","Golden State Warriors","12/7/16",2016,2,0,3,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",195,180,"Draymond Green",36
"3180","Golden State Warriors","12/7/16",2016,4,5,19,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-9,269,"Draymond Green",55
"3181","Golden State Warriors","12/7/16",2016,1,2,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",28,262,"Draymond Green",22
"3182","Golden State Warriors","12/7/16",2016,2,0,47,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-14,262,"Draymond Green",36
"3183","Golden State Warriors","12/5/16",2016,1,4,45,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",117,223,"Draymond Green",20
"3184","Golden State Warriors","12/3/16",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-142,223,"Draymond Green",36
"3185","Golden State Warriors","12/3/16",2016,3,1,17,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-207,170,"Draymond Green",47
"3186","Golden State Warriors","12/3/16",2016,1,3,19,"shot_no","Jump Shot","2PT Field Goal",3,"Phoenix Suns",10,31,"Draymond Green",21
"3187","Golden State Warriors","12/1/16",2016,3,9,3,"shot_no","Jump Shot","2PT Field Goal",4,"Houston Rockets",-14,46,"Draymond Green",39
"3188","Golden State Warriors","12/1/16",2016,3,2,41,"shot_no","Jump Shot","2PT Field Goal",5,"Houston Rockets",-52,21,"Draymond Green",46
"3189","Golden State Warriors","12/1/16",2016,2,2,36,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-35,252,"Draymond Green",34
"3190","Golden State Warriors","12/1/16",2016,1,6,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",66,234,"Draymond Green",18
"3191","Golden State Warriors","11/28/16",2016,1,7,45,"shot_no","Jump Shot","2PT Field Goal",12,"Atlanta Hawks",-125,26,"Draymond Green",17
"3192","Golden State Warriors","11/28/16",2016,3,10,17,"shot_yes","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",-137,129,"Draymond Green",38
"3193","Golden State Warriors","11/25/16",2016,3,10,15,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243,"Draymond Green",38
"3194","Golden State Warriors","11/25/16",2016,3,8,54,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-55,246,"Draymond Green",40
"3195","Golden State Warriors","11/23/16",2016,2,4,32,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-40,267,"Draymond Green",32
"3196","Golden State Warriors","11/21/16",2016,1,3,48,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-161,210,"Draymond Green",21
"3197","Golden State Warriors","11/21/16",2016,1,6,58,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",9,262,"Draymond Green",18
"3198","Golden State Warriors","11/19/16",2016,1,5,36,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-63,272,"Draymond Green",19
"3199","Golden State Warriors","11/19/16",2016,1,9,12,"shot_no","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-56,33,"Draymond Green",15
"3200","Golden State Warriors","11/18/16",2016,4,4,43,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",-119,232,"Draymond Green",56
"3201","Golden State Warriors","11/18/16",2016,3,9,1,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",-161,195,"Draymond Green",39
"3202","Golden State Warriors","11/18/16",2016,3,1,38,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",9,267,"Draymond Green",47
"3203","Golden State Warriors","11/18/16",2016,2,5,54,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",-45,254,"Draymond Green",31
"3204","Golden State Warriors","11/18/16",2016,3,10,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",35,249,"Draymond Green",38
"3205","Golden State Warriors","11/18/16",2016,1,5,0,"shot_no","Jump Shot","3PT Field Goal",24,"Boston Celtics",-73,237,"Draymond Green",19
"3206","Golden State Warriors","11/16/16",2016,2,6,8,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-173,198,"Draymond Green",30
"3207","Golden State Warriors","11/16/16",2016,1,3,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",25,257,"Draymond Green",21
"3208","Golden State Warriors","11/16/16",2016,1,2,36,"shot_no","Jump Shot","3PT Field Goal",28,"Toronto Raptors",194,208,"Draymond Green",22
"3209","Golden State Warriors","11/13/16",2016,1,1,1,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",176,198,"Draymond Green",23
"3210","Golden State Warriors","11/13/16",2016,3,9,22,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-174,183,"Draymond Green",39
"3211","Golden State Warriors","11/13/16",2016,1,7,8,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",19,269,"Draymond Green",17
"3212","Golden State Warriors","11/10/16",2016,1,3,6,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,190,"Draymond Green",21
"3213","Golden State Warriors","11/10/16",2016,1,11,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-155,193,"Draymond Green",13
"3214","Golden State Warriors","11/10/16",2016,3,11,18,"shot_yes","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-101,228,"Draymond Green",37
"3215","Golden State Warriors","11/10/16",2016,1,4,57,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-143,218,"Draymond Green",20
"3216","Golden State Warriors","11/9/16",2016,3,2,59,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",107,237,"Draymond Green",46
"3217","Golden State Warriors","11/9/16",2016,2,4,49,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-24,252,"Draymond Green",32
"3218","Golden State Warriors","11/7/16",2016,3,11,32,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",240,36,"Draymond Green",37
"3219","Golden State Warriors","11/7/16",2016,2,1,37,"shot_no","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",1,36,"Draymond Green",35
"3220","Golden State Warriors","11/4/16",2016,1,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",37,241,"Draymond Green",13
"3221","Golden State Warriors","11/4/16",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",40,"Los Angeles Lakers",18,408,"Draymond Green",48
"3222","Golden State Warriors","11/4/16",2016,4,8,47,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",86,238,"Draymond Green",52
"3223","Golden State Warriors","11/3/16",2016,1,10,15,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-55,257,"Draymond Green",14
"3224","Golden State Warriors","11/3/16",2016,1,9,28,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-20,23,"Draymond Green",15
"3225","Golden State Warriors","11/1/16",2016,1,5,7,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",161,195,"Draymond Green",19
"3226","Golden State Warriors","10/30/16",2016,1,7,48,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",187,185,"Draymond Green",17
"3227","Golden State Warriors","10/30/16",2016,3,7,59,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-4,262,"Draymond Green",41
"3228","Golden State Warriors","10/30/16",2016,2,6,14,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",151,213,"Draymond Green",30
"3229","Golden State Warriors","10/30/16",2016,4,2,26,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,174,"Draymond Green",58
"3230","Golden State Warriors","10/28/16",2016,3,11,40,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-42,257,"Draymond Green",37
"3231","Golden State Warriors","10/28/16",2016,2,5,52,"shot_no","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",1,36,"Draymond Green",31
"3232","Golden State Warriors","10/28/16",2016,2,1,26,"shot_no","Jump Shot","2PT Field Goal",4,"New Orleans Pelicans",-35,33,"Draymond Green",35
"3233","Golden State Warriors","10/28/16",2016,1,7,15,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",19,252,"Draymond Green",17
"3234","Golden State Warriors","10/25/16",2016,3,6,11,"shot_no","Jump Shot","3PT Field Goal",27,"San Antonio Spurs",-181,208,"Draymond Green",42
"3235","Golden State Warriors","10/25/16",2016,3,7,16,"shot_yes","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",233,36,"Draymond Green",41
"3236","Golden State Warriors","10/25/16",2016,1,11,21,"shot_no","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-158,193,"Draymond Green",13
"3237","Golden State Warriors","3/31/17",2016,2,2,6,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",-9,28,"Draymond Green",34
"3238","Golden State Warriors","2/13/17",2016,3,9,33,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-6,16,"Draymond Green",39
"3239","Golden State Warriors","2/23/17",2016,2,11,32,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",17,16,"Draymond Green",25
"3240","Golden State Warriors","2/25/17",2016,3,7,4,"shot_no","Layup Shot","2PT Field Goal",2,"Brooklyn Nets",25,8,"Draymond Green",41
"3241","Golden State Warriors","10/28/16",2016,1,6,49,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,3,"Draymond Green",18
"3242","Golden State Warriors","11/4/16",2016,4,7,45,"shot_yes","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",5,0,"Draymond Green",53
"3243","Golden State Warriors","12/1/16",2016,4,7,2,"shot_yes","Layup Shot","2PT Field Goal",0,"Houston Rockets",0,7,"Draymond Green",53
"3244","Golden State Warriors","11/9/16",2016,1,8,17,"shot_no","Layup Shot","2PT Field Goal",3,"Dallas Mavericks",-19,28,"Draymond Green",16
"3245","Golden State Warriors","2/27/17",2016,3,1,44,"shot_no","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",6,8,"Draymond Green",47
"3246","Golden State Warriors","10/28/16",2016,2,5,47,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",9,23,"Draymond Green",31
"3247","Golden State Warriors","4/4/17",2016,3,9,43,"shot_no","Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-19,11,"Draymond Green",39
"3248","Golden State Warriors","2/28/17",2016,4,3,4,"shot_yes","Layup Shot","2PT Field Goal",1,"Washington Wizards",-9,8,"Draymond Green",57
"3249","Golden State Warriors","2/28/17",2016,1,5,38,"shot_no","Layup Shot","2PT Field Goal",2,"Washington Wizards",27,-11,"Draymond Green",19
"3250","Golden State Warriors","12/11/16",2016,1,5,2,"shot_yes","Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",1,8,"Draymond Green",19
"3251","Golden State Warriors","11/25/16",2016,1,8,35,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,1,"Draymond Green",16
"3252","Golden State Warriors","11/23/16",2016,1,5,48,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",6,11,"Draymond Green",19
"3253","Golden State Warriors","11/23/16",2016,1,4,36,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-6,16,"Draymond Green",20
"3254","Golden State Warriors","10/28/16",2016,3,9,42,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,16,"Draymond Green",39
"3255","Golden State Warriors","11/10/16",2016,3,5,2,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",9,7,"Draymond Green",43
"3256","Golden State Warriors","12/13/16",2016,3,7,32,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,11,"Draymond Green",41
"3257","Golden State Warriors","12/13/16",2016,3,8,4,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",17,11,"Draymond Green",40
"3258","Golden State Warriors","11/21/16",2016,1,2,31,"shot_yes","Layup Shot","2PT Field Goal",1,"Indiana Pacers",10,-1,"Draymond Green",22
"3259","Golden State Warriors","3/5/17",2016,1,10,32,"shot_no","Layup Shot","2PT Field Goal",1,"New York Knicks",-16,-1,"Draymond Green",14
"3260","Golden State Warriors","11/19/16",2016,4,1,48,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-4,-1,"Draymond Green",59
"3261","Golden State Warriors","3/6/17",2016,1,6,2,"shot_no","Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,3,"Draymond Green",18
"3262","Golden State Warriors","11/19/16",2016,4,0,55,"shot_no","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-6,13,"Draymond Green",60
"3263","Golden State Warriors","11/3/16",2016,3,11,43,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-12,18,"Draymond Green",37
"3264","Golden State Warriors","12/13/16",2016,3,9,23,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-12,8,"Draymond Green",39
"3265","Golden State Warriors","12/13/16",2016,2,3,11,"shot_yes","Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-6,-6,"Draymond Green",33
"3266","Golden State Warriors","12/13/16",2016,3,9,6,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-2,21,"Draymond Green",39
"3267","Golden State Warriors","11/18/16",2016,1,7,48,"shot_yes","Layup Shot","2PT Field Goal",1,"Boston Celtics",-16,3,"Draymond Green",17
"3268","Golden State Warriors","11/1/16",2016,1,7,19,"shot_yes","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-16,16,"Draymond Green",17
"3269","Golden State Warriors","3/24/17",2016,4,5,50,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-6,16,"Draymond Green",55
"3270","Golden State Warriors","1/4/17",2016,2,6,1,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,2,"Draymond Green",30
"3271","Golden State Warriors","3/24/17",2016,4,5,48,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",1,13,"Draymond Green",55
"3272","Golden State Warriors","3/16/17",2016,2,10,27,"shot_no","Layup Shot","2PT Field Goal",2,"Orlando Magic",6,21,"Draymond Green",26
"3273","Golden State Warriors","1/8/17",2016,2,3,36,"shot_yes","Layup Shot","2PT Field Goal",2,"Sacramento Kings",20,7,"Draymond Green",33
"3274","Golden State Warriors","12/15/16",2016,1,5,12,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,11,"Draymond Green",19
"3275","Golden State Warriors","1/8/17",2016,2,0,27,"shot_no","Layup Shot","2PT Field Goal",3,"Sacramento Kings",9,36,"Draymond Green",36
"3276","Golden State Warriors","3/28/17",2016,1,9,44,"shot_yes","Layup Shot","2PT Field Goal",0,"Houston Rockets",2,-5,"Draymond Green",15
"3277","Golden State Warriors","1/8/17",2016,1,5,12,"shot_no","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-27,13,"Draymond Green",19
"3278","Golden State Warriors","1/28/17",2016,1,8,11,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",10,18,"Draymond Green",16
"3279","Golden State Warriors","1/18/17",2016,3,9,29,"shot_yes","Layup Shot","2PT Field Goal",3,"Oklahoma City Thunder",-7,31,"Draymond Green",39
"3280","Golden State Warriors","1/18/17",2016,3,10,35,"shot_yes","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-4,3,"Draymond Green",38
"3281","Golden State Warriors","12/17/16",2016,3,10,41,"shot_yes","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-14,7,"Draymond Green",38
"3282","Golden State Warriors","3/18/17",2016,2,1,53,"shot_no","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",6,21,"Draymond Green",35
"3283","Golden State Warriors","1/25/17",2016,1,4,3,"shot_no","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",0,7,"Draymond Green",20
"3284","Golden State Warriors","11/16/16",2016,3,8,32,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,8,"Draymond Green",40
"3285","Golden State Warriors","12/25/16",2016,2,6,16,"shot_yes","Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-7,-16,"Draymond Green",30
"3286","Golden State Warriors","3/16/17",2016,3,6,33,"shot_no","Layup Shot","2PT Field Goal",3,"Orlando Magic",1,31,"Draymond Green",42
"3287","Golden State Warriors","1/25/17",2016,4,2,6,"shot_no","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,"Draymond Green",58
"3288","Golden State Warriors","1/22/17",2016,3,5,59,"shot_no","Layup Shot","2PT Field Goal",2,"Orlando Magic",9,28,"Draymond Green",43
"3289","Golden State Warriors","3/14/17",2016,4,11,40,"shot_yes","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",20,14,"Draymond Green",49
"3290","Golden State Warriors","11/16/16",2016,1,1,41,"shot_yes","Layup Shot","2PT Field Goal",2,"Toronto Raptors",22,-6,"Draymond Green",23
"3291","Golden State Warriors","2/11/17",2016,4,2,45,"shot_yes","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-22,0,"Draymond Green",58
"3292","Golden State Warriors","12/8/16",2016,1,9,34,"shot_no","Layup Shot","2PT Field Goal",2,"Utah Jazz",-29,2,"Draymond Green",15
"3293","Golden State Warriors","2/4/17",2016,2,1,17,"shot_no","Layup Shot","2PT Field Goal",4,"Sacramento Kings",30,36,"Draymond Green",35
"3294","Golden State Warriors","10/28/16",2016,2,4,56,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-4,16,"Draymond Green",32
"3295","Golden State Warriors","12/3/16",2016,1,6,46,"shot_no","Layup Shot","2PT Field Goal",2,"Phoenix Suns",6,23,"Draymond Green",18
"3296","Golden State Warriors","11/23/16",2016,3,11,15,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-143,213,"Draymond Green",37
